TITLE = "Mean"
VARIABLES = "X [mm]", "Y [mm]", "Vx [m/s]", "Vy [m/s]"
ZONE T="Frame 1", I=51, J=39, F=POINT
109.038 36.079 8.59148 -0.34006
111.603 36.079 8.50198 -0.40004
114.169 36.079 8.48680 -0.45349
116.735 36.079 8.65379 -0.51277
119.300 36.079 0.00000 -0.00000
-8.980 33.513 7.16332 0.29070
-6.414 33.513 7.15262 0.31765
-3.848 33.513 7.14492 0.36187
-1.283 33.513 7.07688 0.44899
1.283 33.513 7.43574 0.49275
3.848 33.513 0.00000 -0.00000
6.414 33.513 0.00000 -0.00000
8.980 33.513 0.00000 -0.00000
11.545 33.513 0.00000 -0.00000
14.111 33.513 0.00000 -0.00000
16.676 33.513 0.00000 -0.00000
19.242 33.513 3.58765 0.47204
21.808 33.513 7.74043 0.87729
24.373 33.513 7.26993 0.85541
26.939 33.513 7.38215 0.89882
29.504 33.513 7.42614 0.92530
32.070 33.513 7.49446 0.95207
34.636 33.513 7.53478 0.97315
37.201 33.513 7.59227 0.97417
39.767 33.513 7.67522 0.98201
42.332 33.513 7.72745 0.98495
44.898 33.513 7.84701 0.99302
47.464 33.513 7.92202 0.98926
50.029 33.513 7.93706 1.00291
52.595 33.513 8.03453 0.96532
55.160 33.513 8.11197 0.96629
57.726 33.513 8.19874 0.93960
60.292 33.513 8.28095 0.93233
62.857 33.513 8.34481 0.91042
65.423 33.513 8.39829 0.89154
67.988 33.513 8.45952 0.86424
70.554 33.513 8.51674 0.81316
73.120 33.513 8.58576 0.77737
75.685 33.513 8.60680 0.72905
78.251 33.513 8.69392 0.68726
80.816 33.513 0.00000 0.00000
83.382 33.513 8.73680 0.50644
85.948 33.513 8.79561 0.46016
88.513 33.513 8.86805 0.36200
91.079 33.513 8.81560 0.22677
93.644 33.513 8.79294 0.14374
96.210 33.513 8.83287 0.03273
98.776 33.513 8.80816 -0.07213
101.341 33.513 8.75767 -0.17785
103.907 33.513 8.75349 -0.24688
106.472 33.513 8.67630 -0.38473
109.038 33.513 8.66039 -0.40772
111.603 33.513 8.55527 -0.47983
114.169 33.513 8.46712 -0.49792
116.735 33.513 8.71360 -0.56404
119.300 33.513 0.00000 -0.00000
-8.980 30.948 7.05850 0.26799
-6.414 30.948 7.13655 0.32340
-3.848 30.948 7.09091 0.36808
-1.283 30.948 7.07978 0.41920
1.283 30.948 7.33127 0.49447
3.848 30.948 0.00000 -0.00000
6.414 30.948 0.00000 -0.00000
8.980 30.948 0.00000 -0.00000
11.545 30.948 0.00000 -0.00000
14.111 30.948 0.00000 -0.00000
16.676 30.948 0.00000 -0.00000
19.242 30.948 3.67060 0.50940
21.808 30.948 7.69467 0.91509
24.373 30.948 7.24612 0.90223
26.939 30.948 7.32680 0.94758
29.504 30.948 7.41978 0.98643
32.070 30.948 7.41925 0.99531
34.636 30.948 7.55434 1.01082
37.201 30.948 7.59154 1.02111
39.767 30.948 7.66086 1.05351
42.332 30.948 7.72603 1.04519
44.898 30.948 7.84775 1.04020
47.464 30.948 7.87487 1.04290
50.029 30.948 7.94901 1.01032
52.595 30.948 8.03463 1.04382
55.160 30.948 8.14001 1.02764
57.726 30.948 8.19889 1.01394
60.292 30.948 8.27896 0.97423
62.857 30.948 8.33893 0.95034
65.423 30.948 8.44702 0.91600
67.988 30.948 8.47624 0.89238
70.554 30.948 8.58406 0.89548
73.120 30.948 8.61244 0.83569
75.685 30.948 8.68336 0.72307
78.251 30.948 8.75100 0.75686
80.816 30.948 0.00000 0.00000
83.382 30.948 8.81812 0.54733
85.948 30.948 8.88492 0.48888
88.513 30.948 8.89099 0.38213
91.079 30.948 8.90221 0.27618
93.644 30.948 8.92517 0.14366
96.210 30.948 8.93914 0.00683
98.776 30.948 8.88334 -0.12205
101.341 30.948 8.85756 -0.21428
103.907 30.948 8.79808 -0.30864
106.472 30.948 8.76663 -0.41997
109.038 30.948 8.68083 -0.43995
111.603 30.948 8.58621 -0.52989
114.169 30.948 8.51071 -0.56473
116.735 30.948 8.76838 -0.60133
119.300 30.948 0.00000 -0.00000
-8.980 28.382 7.09557 0.23074
-6.414 28.382 7.07512 0.29617
-3.848 28.382 7.06343 0.35156
-1.283 28.382 7.01080 0.40366
1.283 28.382 7.27023 0.49542
3.848 28.382 4.71160 0.32217
6.414 28.382 0.00000 -0.00000
8.980 28.382 0.00000 -0.00000
11.545 28.382 0.00000 -0.00000
14.111 28.382 0.00000 -0.00000
16.676 28.382 2.54748 0.35455
19.242 28.382 5.75453 0.75869
21.808 28.382 7.51261 0.95127
24.373 28.382 7.22211 0.94783
26.939 28.382 7.32916 0.99853
29.504 28.382 7.37103 1.02123
32.070 28.382 7.43878 1.07250
34.636 28.382 7.51495 1.09010
37.201 28.382 7.55513 1.11514
39.767 28.382 7.64870 1.10428
42.332 28.382 7.70991 1.09523
44.898 28.382 7.83118 1.11133
47.464 28.382 7.91088 1.09930
50.029 28.382 7.92482 1.10870
52.595 28.382 8.08314 1.08918
55.160 28.382 8.17705 1.07882
57.726 28.382 8.24631 1.06325
60.292 28.382 8.31806 1.03828
62.857 28.382 8.39889 1.00334
65.423 28.382 8.48236 1.00569
67.988 28.382 8.49866 0.95392
70.554 28.382 8.60084 0.92118
73.120 28.382 8.68261 0.88370
75.685 28.382 8.71402 0.87631
78.251 28.382 8.79601 0.74616
80.816 28.382 8.86143 0.69589
83.382 28.382 8.90612 0.59740
85.948 28.382 8.94171 0.50336
88.513 28.382 9.01536 0.42324
91.079 28.382 8.99687 0.28041
93.644 28.382 9.06733 0.14343
96.210 28.382 8.98825 0.00343
98.776 28.382 8.97638 -0.16912
101.341 28.382 8.95232 -0.28929
103.907 28.382 8.90019 -0.37995
106.472 28.382 8.79911 -0.45822
109.038 28.382 8.75387 -0.54783
111.603 28.382 8.64194 -0.59953
114.169 28.382 8.53995 -0.64540
116.735 28.382 8.80832 -0.68312
119.300 28.382 0.00000 -0.00000
-8.980 25.816 7.02990 0.20070
-6.414 25.816 7.05472 0.27924
-3.848 25.816 6.97344 0.32538
-1.283 25.816 7.00675 0.40222
1.283 25.816 6.98470 0.46857
3.848 25.816 6.98533 0.53280
6.414 25.816 0.00000 -0.00000
8.980 25.816 0.00000 -0.00000
11.545 25.816 0.00000 -0.00000
14.111 25.816 0.00000 -0.00000
16.676 25.816 3.69450 0.51461
19.242 25.816 7.79298 0.99238
21.808 25.816 7.11963 0.96331
24.373 25.816 7.21065 1.01133
