TITLE = "B00070"
VARIABLES = "X [mm]", "Y [mm]", "Vx [m/s]", "Vy [m/s]", "Flag"
ZONE T="Frame 1", I=51, J=39, F=POINT
-8.980 41.210 7.35036 0.17883 2 
-6.414 41.210 7.22215 0.40325 2 
-3.848 41.210 7.22186 0.45025 2 
-1.283 41.210 7.26164 0.62223 2 
1.283 41.210 7.68501 0.23680 2 
3.848 41.210 0.00000 -0.00000 0 
6.414 41.210 0.00000 -0.00000 0 
8.980 41.210 0.00000 -0.00000 0 
11.545 41.210 0.00000 -0.00000 0 
14.111 41.210 0.00000 -0.00000 0 
16.676 41.210 0.00000 -0.00000 0 
19.242 41.210 3.90311 0.36233 2 
21.808 41.210 7.80622 0.72465 2 
24.373 41.210 7.21242 0.73795 2 
26.939 41.210 7.46268 0.75733 2 
29.504 41.210 7.48395 0.87113 2 
32.070 41.210 7.47187 0.84089 2 
34.636 41.210 7.55971 0.85985 2 
37.201 41.210 7.78651 0.79592 2 
39.767 41.210 7.62572 0.86306 2 
42.332 41.210 7.84858 0.84854 2 
44.898 41.210 7.72387 0.62029 2 
47.464 41.210 7.98460 0.75861 2 
50.029 41.210 7.77466 0.85588 2 
52.595 41.210 7.93386 0.56039 2 
55.160 41.210 8.11039 0.75357 2 
57.726 41.210 8.08608 0.81279 2 
60.292 41.210 7.95009 0.81925 2 
62.857 41.210 8.41753 0.85879 2 
65.423 41.210 8.31407 0.87002 2 
67.988 41.210 8.27422 0.57580 2 
70.554 41.210 8.52705 0.50742 2 
73.120 41.210 8.46053 0.77982 2 
75.685 41.210 8.33509 0.44648 2 
78.251 41.210 8.41523 0.86840 2 
80.816 41.210 0.00000 0.00000 0 
83.382 41.210 8.57015 0.30994 2 
85.948 41.210 8.73470 0.20213 2 
88.513 41.210 8.43711 0.33250 2 
91.079 41.210 8.41507 0.29239 2 
93.644 41.210 8.54341 0.16696 2 
96.210 41.210 8.57935 0.11281 2 
98.776 41.210 8.55395 -0.09515 2 
101.341 41.210 8.44555 -0.04188 2 
103.907 41.210 8.38992 -0.13145 2 
106.472 41.210 8.50047 -0.00537 2 
109.038 41.210 8.25156 -0.05608 2 
111.603 41.210 8.28969 -0.26361 2 
114.169 41.210 8.30462 -0.18994 2 
116.735 41.210 0.00000 -0.00000 0 
119.300 41.210 0.00000 -0.00000 0 
-8.980 38.644 7.29859 0.34411 2 
-6.414 38.644 7.10049 0.32469 2 
-3.848 38.644 7.12466 0.44073 2 
-1.283 38.644 7.12895 0.44895 2 
1.283 38.644 7.30062 0.61726 2 
3.848 38.644 0.00000 -0.00000 0 
6.414 38.644 0.00000 -0.00000 0 
8.980 38.644 0.00000 -0.00000 0 
11.545 38.644 0.00000 -0.00000 0 
14.111 38.644 0.00000 -0.00000 0 
16.676 38.644 0.00000 -0.00000 0 
19.242 38.644 3.88995 0.34732 2 
21.808 38.644 7.77990 0.69464 2 
24.373 38.644 7.36920 0.71996 2 
26.939 38.644 7.41445 0.83585 2 
29.504 38.644 7.25750 0.75398 2 
32.070 38.644 7.34660 0.78246 2 
34.636 38.644 7.50006 0.82576 2 
37.201 38.644 7.68041 0.82951 2 
39.767 38.644 7.54072 0.76507 2 
42.332 38.644 7.79602 0.95271 2 
44.898 38.644 7.79371 0.85936 2 
47.464 38.644 7.88090 0.83469 2 
50.029 38.644 7.72103 0.92316 2 
52.595 38.644 7.92128 0.82379 2 
55.160 38.644 8.04215 0.95112 2 
57.726 38.644 8.10641 0.72838 2 
60.292 38.644 8.08500 0.91108 2 
62.857 38.644 8.18029 0.75881 2 
65.423 38.644 8.18920 0.91225 2 
67.988 38.644 8.25890 0.73501 2 
70.554 38.644 8.24343 0.67398 2 
73.120 38.644 8.70551 0.71450 2 
75.685 38.644 8.37632 0.65525 2 
78.251 38.644 8.35888 0.65358 2 
80.816 38.644 0.00000 0.00000 0 
83.382 38.644 8.49163 0.50021 2 
85.948 38.644 8.58548 0.52284 2 
88.513 38.644 8.59763 0.16743 2 
91.079 38.644 8.87532 0.49715 2 
93.644 38.644 8.45545 -0.08285 2 
96.210 38.644 8.52684 0.32946 2 
98.776 38.644 8.66183 -0.17425 2 
101.341 38.644 8.58548 -0.23354 2 
103.907 38.644 8.46181 -0.08064 2 
106.472 38.644 8.50031 -0.27867 2 
109.038 38.644 8.36658 -0.21957 2 
111.603 38.644 8.50393 -0.03280 2 
114.169 38.644 8.15229 -0.38164 2 
116.735 38.644 8.43241 -0.21598 2 
119.300 38.644 0.00000 -0.00000 0 
-8.980 36.079 7.10353 0.26556 2 
-6.414 36.079 7.35045 0.34515 2 
-3.848 36.079 7.12652 0.42937 2 
-1.283 36.079 7.19526 0.45419 2 
1.283 36.079 7.49406 0.36353 2 
3.848 36.079 0.00000 -0.00000 0 
6.414 36.079 0.00000 -0.00000 0 
8.980 36.079 0.00000 -0.00000 0 
11.545 36.079 0.00000 -0.00000 0 
14.111 36.079 0.00000 -0.00000 0 
16.676 36.079 0.00000 -0.00000 0 
19.242 36.079 3.91026 0.47772 2 
21.808 36.079 7.82053 0.95544 2 
24.373 36.079 7.24478 0.91310 2 
26.939 36.079 7.39389 0.95459 2 
29.504 36.079 7.41463 0.74704 2 
32.070 36.079 7.54020 0.94979 2 
34.636 36.079 7.51125 1.00748 2 
37.201 36.079 7.50788 0.70862 2 
39.767 36.079 7.66499 0.90030 2 
42.332 36.079 7.73648 1.00855 2 
44.898 36.079 7.68878 0.77559 2 
47.464 36.079 7.82123 0.69021 2 
50.029 36.079 7.93425 0.99712 2 
52.595 36.079 7.95804 0.97461 2 
55.160 36.079 8.12191 0.79451 2 
57.726 36.079 7.93696 0.80609 2 
60.292 36.079 8.20273 0.82898 2 
62.857 36.079 8.48872 0.92651 2 
65.423 36.079 8.06601 0.77576 2 
67.988 36.079 8.66662 0.87205 2 
70.554 36.079 8.38123 0.80575 2 
73.120 36.079 8.54682 0.81193 2 
75.685 36.079 8.43212 0.58158 2 
78.251 36.079 8.51173 0.75846 2 
80.816 36.079 0.00000 0.00000 0 
83.382 36.079 8.45964 0.61818 2 
85.948 36.079 8.65228 0.35740 2 
88.513 36.079 8.94745 0.29197 2 
91.079 36.079 8.73494 0.24536 2 
93.644 36.079 8.67204 -0.09893 2 
96.210 36.079 8.90100 -0.04304 2 
98.776 36.079 8.69617 -0.12080 2 
101.341 36.079 8.62422 -0.11482 2 
103.907 36.079 8.45992 -0.30247 2 
106.472 36.079 8.39624 -0.26615 2 
109.038 36.079 8.25714 -0.22751 2 
111.603 36.079 8.22683 -0.61401 2 
114.169 36.079 8.26336 -0.39539 2 
116.735 36.079 8.15094 -0.47736 2 
119.300 36.079 0.00000 -0.00000 0 
-8.980 33.513 6.92799 0.34520 2 
-6.414 33.513 7.24281 0.30815 2 
-3.848 33.513 7.12542 0.28966 2 
-1.283 33.513 7.04906 0.45005 2 
1.283 33.513 7.45995 0.41908 2 
3.848 33.513 0.00000 -0.00000 0 
6.414 33.513 0.00000 -0.00000 0 
8.980 33.513 0.00000 -0.00000 0 
11.545 33.513 0.00000 -0.00000 0 
14.111 33.513 0.00000 -0.00000 0 
16.676 33.513 0.00000 -0.00000 0 
19.242 33.513 3.84901 0.48191 2 
21.808 33.513 7.69802 0.96383 2 
24.373 33.513 7.19432 0.91921 2 
26.939 33.513 7.28602 0.82355 2 
29.504 33.513 7.21752 1.09516 2 
32.070 33.513 7.57914 0.80817 2 
34.636 33.513 7.36994 1.04520 2 
37.201 33.513 7.47108 0.94503 2 
39.767 33.513 7.72332 1.02347 2 
42.332 33.513 7.70173 1.01681 2 
44.898 33.513 7.83684 0.95674 2 
47.464 33.513 7.94348 0.97426 2 
50.029 33.513 7.78742 1.22771 2 
52.595 33.513 7.97485 0.88515 2 
55.160 33.513 8.19058 1.10172 2 
57.726 33.513 8.16719 0.92712 2 
60.292 33.513 8.22812 0.99939 2 
62.857 33.513 8.44088 0.80472 2 
65.423 33.513 8.25643 0.92663 2 
67.988 33.513 8.24935 0.81451 2 
70.554 33.513 8.45646 0.94968 2 
73.120 33.513 8.48174 0.68610 2 
75.685 33.513 8.59682 0.69795 2 
78.251 33.513 8.64887 0.50414 2 
80.816 33.513 0.00000 0.00000 0 
83.382 33.513 8.72212 0.46997 2 
85.948 33.513 8.75050 0.49792 2 
88.513 33.513 8.90245 0.41719 2 
91.079 33.513 8.78202 0.37069 2 
93.644 33.513 8.70421 0.09876 2 
96.210 33.513 8.67651 0.12564 2 
98.776 33.513 8.79312 -0.28238 2 
101.341 33.513 8.89736 -0.37586 2 
103.907 33.513 8.64464 -0.35558 2 
106.472 33.513 8.46556 -0.40993 2 
109.038 33.513 8.50810 -0.49622 2 
111.603 33.513 8.52848 -0.37990 2 
114.169 33.513 8.11756 -0.40951 2 
116.735 33.513 8.32156 -0.47915 2 
119.300 33.513 0.00000 -0.00000 0 
-8.980 30.948 7.11215 0.36256 2 
-6.414 30.948 7.08680 0.35100 2 
-3.848 30.948 7.01463 0.29426 2 
-1.283 30.948 7.11159 0.42440 2 
1.283 30.948 7.42585 0.47464 2 
3.848 30.948 0.00000 -0.00000 0 
6.414 30.948 0.00000 -0.00000 0 
8.980 30.948 0.00000 -0.00000 0 
11.545 30.948 0.00000 -0.00000 0 
14.111 30.948 0.00000 -0.00000 0 
16.676 30.948 0.00000 -0.00000 0 
19.242 30.948 3.78347 0.42084 2 
21.808 30.948 7.56695 0.84169 2 
24.373 30.948 7.33532 0.87040 2 
26.939 30.948 7.23468 1.04986 2 
29.504 30.948 7.34205 0.95698 2 
32.070 30.948 7.53947 0.96272 2 
34.636 30.948 7.58315 0.94574 2 
37.201 30.948 7.45843 1.03632 2 
39.767 30.948 7.56019 0.97820 2 
42.332 30.948 7.59393 0.96481 2 
44.898 30.948 7.91677 0.90195 2 
47.464 30.948 7.85140 1.09534 2 
50.029 30.948 7.94912 0.83750 2 
52.595 30.948 7.99420 1.01747 2 
55.160 30.948 7.94578 0.75080 2 
57.726 30.948 8.13726 0.90697 2 
60.292 30.948 8.00318 0.92356 2 
62.857 30.948 8.17260 1.12571 2 
65.423 30.948 8.44753 0.89043 2 
67.988 30.948 8.43811 0.78317 2 
70.554 30.948 8.38709 0.85772 2 
73.120 30.948 8.63995 0.96271 2 
75.685 30.948 8.73330 0.66488 2 
78.251 30.948 8.69436 0.84948 2 
80.816 30.948 0.00000 0.00000 0 
83.382 30.948 9.00413 0.50418 2 
85.948 30.948 9.08748 0.38426 2 
88.513 30.948 8.79252 0.48928 2 
91.079 30.948 9.00864 0.24939 2 
93.644 30.948 8.80101 -0.16231 2 
96.210 30.948 8.92049 -0.05452 2 
98.776 30.948 8.85647 -0.25094 2 
101.341 30.948 8.65712 -0.51007 2 
103.907 30.948 8.69545 -0.42321 2 
106.472 30.948 8.69220 -0.53192 2 
109.038 30.948 8.27329 -0.60443 2 
111.603 30.948 8.17147 -0.58514 2 
114.169 30.948 8.02942 -0.43106 2 
116.735 30.948 8.46849 -0.26789 2 
119.300 30.948 0.00000 -0.00000 0 
-8.980 28.382 7.06447 0.16634 2 
-6.414 28.382 7.02020 0.24263 2 
-3.848 28.382 7.05913 0.38241 2 
-1.283 28.382 6.89334 0.35779 2 
1.283 28.382 7.19899 0.56683 2 
3.848 28.382 7.15475 0.11302 2 
6.414 28.382 0.00000 -0.00000 0 
8.980 28.382 0.00000 -0.00000 0 
11.545 28.382 0.00000 -0.00000 0 
14.111 28.382 0.00000 -0.00000 0 
16.676 28.382 2.69661 0.31933 2 
19.242 28.382 5.16746 0.64353 2 
21.808 28.382 7.41256 0.97260 2 
24.373 28.382 7.22447 1.03904 2 
26.939 28.382 7.40926 0.96163 2 
29.504 28.382 7.36425 0.94397 2 
32.070 28.382 7.35069 1.03169 2 
34.636 28.382 7.37567 0.84692 2 
37.201 28.382 7.63572 1.08579 2 
39.767 28.382 7.41566 1.20730 2 
42.332 28.382 7.72710 1.16754 2 
44.898 28.382 7.83140 1.29010 2 
47.464 28.382 7.59453 1.16672 2 
50.029 28.382 8.08140 0.79118 2 
52.595 28.382 7.96893 1.14805 2 
55.160 28.382 7.96773 1.29565 2 
57.726 28.382 8.27320 1.08138 2 
60.292 28.382 8.41910 1.10316 2 
62.857 28.382 8.16658 0.96067 2 
65.423 28.382 8.27185 1.07936 2 
67.988 28.382 8.45016 0.97401 2 
70.554 28.382 8.54248 1.05463 2 
73.120 28.382 8.61942 0.66243 2 
75.685 28.382 8.68901 0.89783 2 
78.251 28.382 8.66132 0.78616 2 
80.816 28.382 8.84477 0.56843 2 
83.382 28.382 8.96997 0.62383 2 
85.948 28.382 9.02062 0.57670 2 
88.513 28.382 8.99386 0.32965 2 
91.079 28.382 8.97666 0.20113 2 
93.644 28.382 8.91697 0.24580 2 
96.210 28.382 9.19815 0.11719 2 
98.776 28.382 8.90099 -0.25546 2 
101.341 28.382 8.82831 -0.36856 2 
103.907 28.382 8.67782 -0.60421 2 
106.472 28.382 8.56478 -0.72942 2 
109.038 28.382 8.27616 -0.60958 2 
111.603 28.382 8.15321 -0.59880 2 
114.169 28.382 8.07622 -0.35104 2 
116.735 28.382 8.18968 -0.24630 2 
119.300 28.382 0.00000 -0.00000 0 
-8.980 25.816 7.01815 0.16422 2 
-6.414 25.816 7.08479 0.34117 2 
-3.848 25.816 7.00119 0.44603 2 
-1.283 25.816 7.07697 0.23125 2 
1.283 25.816 6.87279 0.42569 2 
3.848 25.816 7.12612 0.20143 2 
6.414 25.816 0.00000 -0.00000 0 
8.980 25.816 0.00000 -0.00000 0 
11.545 25.816 0.00000 -0.00000 0 
14.111 25.816 0.00000 -0.00000 0 
16.676 25.816 4.04491 0.47899 2 
19.242 25.816 8.08982 0.95799 2 
21.808 25.816 6.97040 0.90058 2 
24.373 25.816 7.21116 1.06206 2 
26.939 25.816 7.16106 1.05046 2 
29.504 25.816 7.32728 1.13933 2 
32.070 25.816 7.39322 1.08011 2 
34.636 25.816 7.18656 1.22951 2 
37.201 25.816 7.67909 1.22391 2 
39.767 25.816 7.43196 1.25204 2 
42.332 25.816 7.76844 1.24275 2 
44.898 25.816 7.64688 1.00380 2 
47.464 25.816 7.94366 1.08256 2 
50.029 25.816 7.81472 1.12129 2 
52.595 25.816 8.06219 1.12518 2 
55.160 25.816 8.08914 0.98838 2 
57.726 25.816 8.18877 1.01518 2 
60.292 25.816 8.40815 1.04616 2 
62.857 25.816 8.27174 1.03494 2 
65.423 25.816 8.77550 0.82662 2 
67.988 25.816 8.51562 1.10925 2 
70.554 25.816 8.73194 1.20242 2 
73.120 25.816 8.66865 1.01263 2 
75.685 25.816 8.78972 0.87776 2 
78.251 25.816 8.82508 0.77940 2 
80.816 25.816 8.76877 0.51275 2 
83.382 25.816 0.00000 0.00000 0 
85.948 25.816 9.05333 0.70856 2 
88.513 25.816 9.07413 0.67948 2 
91.079 25.816 9.08076 0.28060 2 
93.644 25.816 9.16786 0.01058 2 
96.210 25.816 9.18196 -0.36960 2 
98.776 25.816 9.26481 -0.32582 2 
101.341 25.816 8.91502 -0.55975 2 
103.907 25.816 8.83500 -0.77097 2 
106.472 25.816 8.61089 -0.98437 2 
109.038 25.816 8.37792 -0.83425 2 
111.603 25.816 7.96673 -0.84653 2 
114.169 25.816 7.57898 -0.49980 2 
116.735 25.816 8.30383 -0.24448 2 
119.300 25.816 0.00000 -0.00000 0 
-8.980 23.251 6.91487 0.19233 2 
-6.414 23.251 6.97325 0.21545 2 
-3.848 23.251 6.94022 0.20740 2 
-1.283 23.251 6.75022 0.45867 2 
1.283 23.251 6.85554 0.57277 2 
3.848 23.251 7.09749 0.28985 2 
6.414 23.251 0.00000 -0.00000 0 
8.980 23.251 0.00000 -0.00000 0 
11.545 23.251 0.00000 -0.00000 0 
14.111 23.251 0.00000 -0.00000 0 
16.676 23.251 3.87654 0.53186 2 
19.242 23.251 7.75309 1.06373 2 
21.808 23.251 6.90679 1.00978 2 
24.373 23.251 7.24067 1.21020 2 
26.939 23.251 7.27354 1.02553 2 
29.504 23.251 7.21759 1.09809 2 
32.070 23.251 7.44257 1.24198 2 
34.636 23.251 7.42989 1.25490 2 
37.201 23.251 7.45610 1.34750 2 
39.767 23.251 7.44826 1.29677 2 
42.332 23.251 7.76966 1.13166 2 
44.898 23.251 7.91498 1.29576 2 
47.464 23.251 7.76064 1.33190 2 
50.029 23.251 8.05739 1.26675 2 
52.595 23.251 7.84914 1.35823 2 
55.160 23.251 8.06342 1.32136 2 
57.726 23.251 8.16269 1.29885 2 
60.292 23.251 8.20506 0.89869 2 
62.857 23.251 8.38941 1.26384 2 
65.423 23.251 8.48022 1.05279 2 
67.988 23.251 8.58225 0.82935 2 
70.554 23.251 8.40741 1.11367 2 
73.120 23.251 8.70167 0.75172 2 
75.685 23.251 8.64732 1.25294 2 
78.251 23.251 8.93563 1.06230 2 
80.816 23.251 9.16986 0.74692 2 
83.382 23.251 0.00000 0.00000 0 
85.948 23.251 9.38897 0.80622 2 
88.513 23.251 9.49551 0.68566 2 
91.079 23.251 9.60205 0.56511 2 
93.644 23.251 9.41572 0.04539 2 
96.210 23.251 9.47629 0.01319 2 
98.776 23.251 9.60154 -0.41474 2 
101.341 23.251 9.41856 -0.84025 2 
103.907 23.251 9.13975 -1.20973 2 
106.472 23.251 8.51757 -1.30316 2 
109.038 23.251 7.94264 -1.22336 2 
111.603 23.251 7.75212 -0.87921 2 
114.169 23.251 7.18818 -0.64211 2 
116.735 23.251 8.20441 -0.35617 2 
119.300 23.251 0.00000 -0.00000 0 
-8.980 20.685 6.82744 0.05993 2 
-6.414 20.685 6.98433 0.18778 2 
-3.848 20.685 6.87168 0.26421 2 
-1.283 20.685 6.84422 0.29867 2 
1.283 20.685 6.81474 0.40654 2 
3.848 20.685 7.33013 0.24530 2 
6.414 20.685 0.00000 -0.00000 0 
8.980 20.685 0.00000 -0.00000 0 
11.545 20.685 0.00000 -0.00000 0 
14.111 20.685 0.00000 -0.00000 0 
16.676 20.685 -0.77270 0.75350 2 
19.242 20.685 7.66006 0.87242 2 
21.808 20.685 6.90946 1.01160 2 
24.373 20.685 7.12605 1.33504 2 
26.939 20.685 7.11311 1.15879 2 
29.504 20.685 7.24902 1.28985 2 
32.070 20.685 7.34551 1.29128 2 
34.636 20.685 7.15321 1.15745 2 
37.201 20.685 7.60257 1.35832 2 
39.767 20.685 7.47582 1.37011 2 
42.332 20.685 7.61192 1.20872 2 
44.898 20.685 7.65883 1.28539 2 
47.464 20.685 7.93704 1.26561 2 
50.029 20.685 7.83971 1.21733 2 
52.595 20.685 7.98662 1.36459 2 
55.160 20.685 8.20066 1.12258 2 
57.726 20.685 8.06493 1.33630 2 
60.292 20.685 8.10069 1.41579 2 
62.857 20.685 8.63581 1.04329 2 
65.423 20.685 8.79659 1.27925 2 
67.988 20.685 4.29113 0.41468 2 
70.554 20.685 8.83637 1.17842 2 
73.120 20.685 9.11077 1.12489 2 
75.685 20.685 9.15607 1.15071 2 
78.251 20.685 4.46782 0.53115 2 
80.816 20.685 8.79833 1.22309 2 
83.382 20.685 0.00000 0.00000 0 
85.948 20.685 0.00000 0.00000 0 
88.513 20.685 0.00000 0.00000 0 
91.079 20.685 9.04785 0.12382 2 
93.644 20.685 9.85761 0.13852 2 
96.210 20.685 10.11584 0.17154 2 
98.776 20.685 10.19507 -0.42516 2 
101.341 20.685 10.06089 -0.96641 2 
103.907 20.685 9.86945 -1.95049 2 
106.472 20.685 8.47323 -2.07369 2 
109.038 20.685 7.79992 -2.03471 2 
111.603 20.685 7.31582 -1.15121 2 
114.169 20.685 7.04775 -0.92793 2 
116.735 20.685 7.21929 0.39860 2 
119.300 20.685 0.00000 -0.00000 0 
-8.980 18.120 6.93350 0.13749 2 
-6.414 18.120 6.83334 0.22981 2 
-3.848 18.120 6.79009 0.26055 2 
-1.283 18.120 6.84513 0.23401 2 
1.283 18.120 6.64098 0.45782 2 
3.848 18.120 7.02887 0.59310 2 
6.414 18.120 0.00000 -0.00000 0 
8.980 18.120 0.00000 -0.00000 0 
11.545 18.120 0.00000 -0.00000 0 
14.111 18.120 0.00000 -0.00000 0 
16.676 18.120 3.78847 0.61033 2 
19.242 18.120 7.57694 1.22066 2 
21.808 18.120 6.87793 1.35535 2 
24.373 18.120 7.08874 1.22806 2 
26.939 18.120 7.19450 1.36185 2 
29.504 18.120 7.39526 1.34373 2 
32.070 18.120 7.35767 1.47939 2 
34.636 18.120 7.43343 1.22560 2 
37.201 18.120 7.63034 1.37528 2 
39.767 18.120 7.55756 1.47052 2 
42.332 18.120 7.71834 1.41550 2 
44.898 18.120 7.75714 1.61708 2 
47.464 18.120 7.92584 1.48137 2 
50.029 18.120 7.91605 1.28132 2 
52.595 18.120 7.92047 1.32226 2 
55.160 18.120 4.10033 0.56129 2 
57.726 18.120 8.57517 1.32630 2 
60.292 18.120 8.45479 1.09750 2 
62.857 18.120 8.84502 1.40662 2 
65.423 18.120 4.39829 0.63962 2 
67.988 18.120 0.00000 -0.00000 0 
70.554 18.120 0.00000 -0.00000 0 
73.120 18.120 0.00000 -0.00000 0 
75.685 18.120 0.00000 -0.00000 0 
78.251 18.120 0.00000 -0.00000 0 
80.816 18.120 0.00000 -0.00000 0 
83.382 18.120 0.00000 -0.00000 0 
85.948 18.120 -0.14585 0.53157 2 
88.513 18.120 4.72242 0.86791 2 
91.079 18.120 9.59069 1.20424 2 
93.644 18.120 7.35741 0.29885 2 
96.210 18.120 8.76676 0.96651 2 
98.776 18.120 6.64133 0.15189 2 
101.341 18.120 11.50775 -1.22224 2 
103.907 18.120 9.98869 -2.35451 2 
106.472 18.120 8.46963 -3.48678 2 
109.038 18.120 7.34913 -2.43414 2 
111.603 18.120 6.84220 -2.12513 2 
114.169 18.120 6.13993 -1.23132 2 
116.735 18.120 5.89823 -0.69385 2 
119.300 18.120 0.00000 -0.00000 0 
-8.980 15.554 6.86167 -0.19274 2 
-6.414 15.554 6.81312 0.09937 2 
-3.848 15.554 6.68435 0.09341 2 
-1.283 15.554 6.54025 0.33775 2 
1.283 15.554 6.63057 0.18952 2 
3.848 15.554 6.54886 0.48366 2 
6.414 15.554 0.00000 -0.00000 0 
8.980 15.554 0.00000 -0.00000 0 
11.545 15.554 0.00000 -0.00000 0 
14.111 15.554 0.00000 -0.00000 0 
16.676 15.554 3.54117 0.71051 2 
19.242 15.554 7.08235 1.42102 2 
21.808 15.554 6.86711 1.20232 2 
24.373 15.554 6.93181 1.40268 2 
26.939 15.554 7.01141 1.28353 2 
29.504 15.554 7.11650 1.55435 2 
32.070 15.554 7.25881 1.59920 2 
34.636 15.554 7.39596 1.67861 2 
37.201 15.554 7.29081 1.75663 2 
39.767 15.554 7.57430 1.30865 2 
42.332 15.554 3.85917 0.70775 2 
44.898 15.554 7.91861 1.41009 2 
47.464 15.554 8.10467 1.48787 2 
50.029 15.554 8.14047 1.79550 2 
52.595 15.554 3.96024 0.66113 2 
55.160 15.554 0.00000 -0.00000 0 
57.726 15.554 0.00000 -0.00000 0 
60.292 15.554 0.00000 -0.00000 0 
62.857 15.554 0.00000 -0.00000 0 
65.423 15.554 0.00000 -0.00000 0 
67.988 15.554 0.00000 -0.00000 0 
70.554 15.554 0.00000 -0.00000 0 
73.120 15.554 0.00000 -0.00000 0 
75.685 15.554 0.00000 -0.00000 0 
78.251 15.554 0.00000 -0.00000 0 
80.816 15.554 0.03806 -0.46160 2 
83.382 15.554 1.27160 0.51521 2 
85.948 15.554 -0.12805 0.13047 2 
88.513 15.554 -1.06734 0.50106 2 
91.079 15.554 -0.01261 0.56923 2 
93.644 15.554 4.85721 0.45918 2 
96.210 15.554 0.67261 1.60140 2 
98.776 15.554 3.08759 0.72893 2 
101.341 15.554 3.95757 0.16847 2 
103.907 15.554 5.47020 -2.38655 2 
106.472 15.554 6.98282 -4.94157 2 
109.038 15.554 5.87498 -3.72498 2 
111.603 15.554 6.29017 -3.77401 2 
114.169 15.554 5.32759 -2.48903 2 
116.735 15.554 7.58722 -2.51797 2 
119.300 15.554 0.00000 -0.00000 0 
